image,data,object_id,url,html_text,type,is_read,text,user_id,sound,title,object_type,badge,read,time,objects,badge_name,date
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/61c7b86a2fc38_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E01 of Big Mouth"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/12889958/medium-clean.jpg"",""url"":""tvst://show/331431/episode/6183244/comment/29969941"",""web_url"":""https://www.tvtime.com/show/331431/episode/6183244/comment/29969941""}",6183244,tvst://show/331431/episode/6183244/comment/29969941,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/331431/episode/6183244/detail'>S01 | E01</a> of <a href='tvst://show/331431/detail'>Big Mouth</a>,episode-commented,true,JonsJoaquin commented the episode S01 | E01 of Big Mouth,13991889,notif.caf,,episode,1,,1653977514922,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/61c7b86a2fc38_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S03 | E02 of Love, Death \u0026 Robots"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/12969368/medium-clean.jpg"",""url"":""tvst://show/357888/episode/9119402/comment/30185734"",""web_url"":""https://www.tvtime.com/show/357888/episode/9119402/comment/30185734""}",9119402,tvst://show/357888/episode/9119402/comment/30185734,"<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/357888/episode/9119402/detail'>S03 | E02</a> of <a href='tvst://show/357888/detail'>Love, Death & Robots</a>",episode-commented,true,"JonsJoaquin commented the episode S03 | E02 of Love, Death & Robots",13991889,notif.caf,,episode,1,,1655698461430,,,
https://d1qhxojdkstxv7.cloudfront.net/270915/1321761/new/marathon-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=270915-marathoner-3-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",270915-marathoner-3-within-24-bd,tvst://user/13991889/badges?badge_id=270915-marathoner-3-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1656037626833,,,
https://d1zfszn0v5ya99.cloudfront.net/user/5019566/profile_picture/5cb51934c890d_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TvShowsQueen 🖤 commented the episode S04 | E04 of Stranger Things"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/2eb1f81a49225b26d381d4685350112b/tenor.gif"",""url"":""tvst://show/305288/episode/8825809/comment/30312445"",""web_url"":""https://www.tvtime.com/show/305288/episode/8825809/comment/30312445""}",8825809,tvst://show/305288/episode/8825809/comment/30312445,<a href='tvst://user/5019566/profile'>TvShowsQueen 🖤</a> commented the episode <a href='tvst://show/305288/episode/8825809/detail'>S04 | E04</a> of <a href='tvst://show/305288/detail'>Stranger Things</a>,episode-commented,true,TvShowsQueen 🖤 commented the episode S04 | E04 of Stranger Things,13991889,notif.caf,,episode,1,,1656631974222,,,
https://d1qhxojdkstxv7.cloudfront.net/412031/62874226/new/marathon-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=412031-marathoner-3-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",412031-marathoner-3-within-24-bd,tvst://user/13991889/badges?badge_id=412031-marathoner-3-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1656641958981,,,
https://d1zfszn0v5ya99.cloudfront.net/user/5019566/profile_picture/5cb51934c890d_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TvShowsQueen 🖤 commented the episode S04 | E01 of Young Sheldon"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/d3b2ef0d59ceb2cf9e804f1d2154a1b7/tenor.gif"",""url"":""tvst://show/328724/episode/7992342/comment/30363661"",""web_url"":""https://www.tvtime.com/show/328724/episode/7992342/comment/30363661""}",7992342,tvst://show/328724/episode/7992342/comment/30363661,<a href='tvst://user/5019566/profile'>TvShowsQueen 🖤</a> commented the episode <a href='tvst://show/328724/episode/7992342/detail'>S04 | E01</a> of <a href='tvst://show/328724/detail'>Young Sheldon</a>,episode-commented,true,TvShowsQueen 🖤 commented the episode S04 | E01 of Young Sheldon,13991889,notif.caf,,episode,1,,1656969026086,,,
https://d1qhxojdkstxv7.cloudfront.net/273181/63057879/new/fast-watcher-1.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Quick Watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=273181-quick-watcher-5-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",273181-quick-watcher-5-bd,tvst://user/13991889/badges?badge_id=273181-quick-watcher-5-bd,You have just unlocked the Quick Watcher badge!,badge-unlocked,true,You have just unlocked the Quick Watcher badge!,13991889,notif.caf,,badge,1,,1657666609109,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S03 | E09 of Atypical"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/da50fd5eddcee9f0721d817a63c7e346/tenor.gif"",""url"":""tvst://show/330374/episode/7416276/comment/30652386"",""web_url"":""https://www.tvtime.com/show/330374/episode/7416276/comment/30652386""}",7416276,tvst://show/330374/episode/7416276/comment/30652386,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/330374/episode/7416276/detail'>S03 | E09</a> of <a href='tvst://show/330374/detail'>Atypical</a>,episode-commented,true,JonsJoaquin commented the episode S03 | E09 of Atypical,13991889,notif.caf,,episode,1,,1659243057212,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S03 | E09 of Atypical"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/da50fd5eddcee9f0721d817a63c7e346/tenor.gif"",""url"":""tvst://show/330374/episode/7416276/comment/30652390"",""web_url"":""https://www.tvtime.com/show/330374/episode/7416276/comment/30652390""}",7416276,tvst://show/330374/episode/7416276/comment/30652390,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/330374/episode/7416276/detail'>S03 | E09</a> of <a href='tvst://show/330374/detail'>Atypical</a>,episode-commented,true,JonsJoaquin commented the episode S03 | E09 of Atypical,13991889,notif.caf,,episode,1,,1659243088346,,,
https://d1zfszn0v5ya99.cloudfront.net/user/5019566/profile_picture/5cb51934c890d_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TvShowsQueen 🖤 commented the episode S06 | E12 of Better Call Saul"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/45e1208de2e2009e7016ca1200eef780/tenor.gif"",""url"":""tvst://show/273181/episode/8996840/comment/30755908"",""web_url"":""https://www.tvtime.com/show/273181/episode/8996840/comment/30755908""}",8996840,tvst://show/273181/episode/8996840/comment/30755908,<a href='tvst://user/5019566/profile'>TvShowsQueen 🖤</a> commented the episode <a href='tvst://show/273181/episode/8996840/detail'>S06 | E12</a> of <a href='tvst://show/273181/detail'>Better Call Saul</a>,episode-commented,true,TvShowsQueen 🖤 commented the episode S06 | E12 of Better Call Saul,13991889,notif.caf,,episode,1,,1660057962920,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E01 of Kaguya-sama: Love Is War"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/993211596ab6a82ce331220fd005b23f/tenor.gif"",""url"":""tvst://show/354198/episode/6864635/comment/30774526"",""web_url"":""https://www.tvtime.com/show/354198/episode/6864635/comment/30774526""}",6864635,tvst://show/354198/episode/6864635/comment/30774526,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/354198/episode/6864635/detail'>S01 | E01</a> of <a href='tvst://show/354198/detail'>Kaguya-sama: Love Is War</a>,episode-commented,true,JonsJoaquin commented the episode S01 | E01 of Kaguya-sama: Love Is War,13991889,notif.caf,,episode,1,,1660184732447,,,
https://d1qhxojdkstxv7.cloudfront.net/273181/63057879/new/fast-watcher-2.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Quick Watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=273181-quick-watcher-10-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",273181-quick-watcher-10-bd,tvst://user/13991889/badges?badge_id=273181-quick-watcher-10-bd,You have just unlocked the Quick Watcher badge!,badge-unlocked,true,You have just unlocked the Quick Watcher badge!,13991889,notif.caf,,badge,1,,1660652165825,,,
https://d1zfszn0v5ya99.cloudfront.net/user/5019566/profile_picture/5cb51934c890d_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TvShowsQueen 🖤 commented the episode S06 | E13 of Better Call Saul"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/b09802d392658a0374172dc37973a52c/tenor.gif"",""url"":""tvst://show/273181/episode/8996841/comment/30839362"",""web_url"":""https://www.tvtime.com/show/273181/episode/8996841/comment/30839362""}",8996841,tvst://show/273181/episode/8996841/comment/30839362,<a href='tvst://user/5019566/profile'>TvShowsQueen 🖤</a> commented the episode <a href='tvst://show/273181/episode/8996841/detail'>S06 | E13</a> of <a href='tvst://show/273181/detail'>Better Call Saul</a>,episode-commented,true,TvShowsQueen 🖤 commented the episode S06 | E13 of Better Call Saul,13991889,notif.caf,,episode,1,,1660662495478,,,
https://d1zfszn0v5ya99.cloudfront.net/user/5019566/profile_picture/5cb51934c890d_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TvShowsQueen 🖤 commented the episode S01 | E01 of Peaky Blinders"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/ba0703aecc77f485cb91ad6ed54a0df6/tenor.gif"",""url"":""tvst://show/270915/episode/4645420/comment/30840333"",""web_url"":""https://www.tvtime.com/show/270915/episode/4645420/comment/30840333""}",4645420,tvst://show/270915/episode/4645420/comment/30840333,<a href='tvst://user/5019566/profile'>TvShowsQueen 🖤</a> commented the episode <a href='tvst://show/270915/episode/4645420/detail'>S01 | E01</a> of <a href='tvst://show/270915/detail'>Peaky Blinders</a>,episode-commented,true,TvShowsQueen 🖤 commented the episode S01 | E01 of Peaky Blinders,13991889,notif.caf,,episode,1,,1660668972299,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S04 | E08 of Atypical"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/13216749/medium-clean.jpg"",""url"":""tvst://show/330374/episode/8513238/comment/30859448"",""web_url"":""https://www.tvtime.com/show/330374/episode/8513238/comment/30859448""}",8513238,tvst://show/330374/episode/8513238/comment/30859448,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/330374/episode/8513238/detail'>S04 | E08</a> of <a href='tvst://show/330374/detail'>Atypical</a>,episode-commented,true,JonsJoaquin commented the episode S04 | E08 of Atypical,13991889,notif.caf,,episode,1,,1660806965827,,,
https://d1zfszn0v5ya99.cloudfront.net/user/5019566/profile_picture/5cb51934c890d_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TvShowsQueen 🖤 commented the episode S05 | E05 of Peaky Blinders"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/13224228/medium-clean.jpg"",""url"":""tvst://show/270915/episode/7314724/comment/30879908"",""web_url"":""https://www.tvtime.com/show/270915/episode/7314724/comment/30879908""}",7314724,tvst://show/270915/episode/7314724/comment/30879908,<a href='tvst://user/5019566/profile'>TvShowsQueen 🖤</a> commented the episode <a href='tvst://show/270915/episode/7314724/detail'>S05 | E05</a> of <a href='tvst://show/270915/detail'>Peaky Blinders</a>,episode-commented,true,TvShowsQueen 🖤 commented the episode S05 | E05 of Peaky Blinders,13991889,notif.caf,,episode,1,,1660949343052,,,
https://d1zfszn0v5ya99.cloudfront.net/user/5019566/profile_picture/5cb51934c890d_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TvShowsQueen 🖤 commented the episode S06 | E06 of Peaky Blinders"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/13226597/medium-clean.jpg"",""url"":""tvst://show/270915/episode/9021661/comment/30886841"",""web_url"":""https://www.tvtime.com/show/270915/episode/9021661/comment/30886841""}",9021661,tvst://show/270915/episode/9021661/comment/30886841,<a href='tvst://user/5019566/profile'>TvShowsQueen 🖤</a> commented the episode <a href='tvst://show/270915/episode/9021661/detail'>S06 | E06</a> of <a href='tvst://show/270915/detail'>Peaky Blinders</a>,episode-commented,true,TvShowsQueen 🖤 commented the episode S06 | E06 of Peaky Blinders,13991889,notif.caf,,episode,1,,1661008657534,,,
https://d1zfszn0v5ya99.cloudfront.net/user/5019566/profile_picture/5cb51934c890d_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TvShowsQueen 🖤 commented the episode S01 | E01 of She-Hulk: Attorney at Law"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/images/17d921927cdaf090468f833ce7dfa0a1/tenor.gif"",""url"":""tvst://show/368613/episode/8994766/comment/30925541"",""web_url"":""https://www.tvtime.com/show/368613/episode/8994766/comment/30925541""}",8994766,tvst://show/368613/episode/8994766/comment/30925541,<a href='tvst://user/5019566/profile'>TvShowsQueen 🖤</a> commented the episode <a href='tvst://show/368613/episode/8994766/detail'>S01 | E01</a> of <a href='tvst://show/368613/detail'>She-Hulk: Attorney at Law</a>,episode-commented,true,TvShowsQueen 🖤 commented the episode S01 | E01 of She-Hulk: Attorney at Law,13991889,notif.caf,,episode,1,,1661277420443,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E01 of Breaking Bad"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/13304427/medium-clean.jpg"",""url"":""tvst://show/81189/episode/349232/comment/31095718"",""web_url"":""https://www.tvtime.com/show/81189/episode/349232/comment/31095718""}",349232,tvst://show/81189/episode/349232/comment/31095718,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/349232/detail'>S01 | E01</a> of <a href='tvst://show/81189/detail'>Breaking Bad</a>,episode-commented,true,JonsJoaquin commented the episode S01 | E01 of Breaking Bad,13991889,notif.caf,,episode,1,,1662664090493,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E01 of Breaking Bad"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/13304440/medium-clean.jpg"",""url"":""tvst://show/81189/episode/349232/comment/31095781"",""web_url"":""https://www.tvtime.com/show/81189/episode/349232/comment/31095781""}",349232,tvst://show/81189/episode/349232/comment/31095781,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/349232/detail'>S01 | E01</a> of <a href='tvst://show/81189/detail'>Breaking Bad</a>,episode-commented,true,JonsJoaquin commented the episode S01 | E01 of Breaking Bad,13991889,notif.caf,,episode,1,,1662664485327,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E07 of Breaking Bad"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/13329073/medium-clean.jpg"",""url"":""tvst://show/81189/episode/438918/comment/31162623"",""web_url"":""https://www.tvtime.com/show/81189/episode/438918/comment/31162623""}",438918,tvst://show/81189/episode/438918/comment/31162623,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/438918/detail'>S02 | E07</a> of <a href='tvst://show/81189/detail'>Breaking Bad</a>,episode-commented,true,JonsJoaquin commented the episode S02 | E07 of Breaking Bad,13991889,notif.caf,,episode,1,,1663216932156,,,
https://d1qhxojdkstxv7.cloudfront.net/305074/1139865/new/fast-watcher-3.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Quick Watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=305074-quick-watcher-15-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",305074-quick-watcher-15-bd,tvst://user/13991889/badges?badge_id=305074-quick-watcher-15-bd,You have just unlocked the Quick Watcher badge!,badge-unlocked,false,You have just unlocked the Quick Watcher badge!,13991889,notif.caf,,badge,1,,1664638910668,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S03 | E06 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/2062371/comment/31339389"",""web_url"":""https://www.tvtime.com/show/81189/episode/2062371/comment/31339389""}",58803c68-ae5c-4802-9947-423094461bbe,tvst://show/81189/episode/2062371/comment/31339389,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/2062371/detail'>S03 | E06</a> of Breaking Bad,episode-commented,false,JonsJoaquin commented the episode S03 | E06 of Breaking Bad,13991889,notif.caf,,episode,1,,1664676274958,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E13 of SPY x FAMILY"",""notification_id"":""episode-commented"",""url"":""tvst://show/405920/episode/9114344/comment/31344814"",""web_url"":""https://www.tvtime.com/show/405920/episode/9114344/comment/31344814""}",c553e29f-9203-4cd6-ac4d-be4017a4469e,tvst://show/405920/episode/9114344/comment/31344814,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/405920/episode/9114344/detail'>S01 | E13</a> of SPY x FAMILY,episode-commented,false,JonsJoaquin commented the episode S01 | E13 of SPY x FAMILY,13991889,notif.caf,,episode,1,,1664736617566,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S05 | E05 of My Hero Academia"",""notification_id"":""episode-commented"",""url"":""tvst://show/305074/episode/8159508/comment/31350114"",""web_url"":""https://www.tvtime.com/show/305074/episode/8159508/comment/31350114""}",9f0c0a14-6023-4fae-b334-20a82fcb7d71,tvst://show/305074/episode/8159508/comment/31350114,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/305074/episode/8159508/detail'>S05 | E05</a> of My Hero Academia,episode-commented,false,JonsJoaquin commented the episode S05 | E05 of My Hero Academia,13991889,notif.caf,,episode,1,,1664771059726,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S03 | E07 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/2062381/comment/31353304"",""web_url"":""https://www.tvtime.com/show/81189/episode/2062381/comment/31353304""}",3cdc5778-98b4-45e3-bf2f-2045dc584ddc,tvst://show/81189/episode/2062381/comment/31353304,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/2062381/detail'>S03 | E07</a> of Breaking Bad,episode-commented,true,JonsJoaquin commented the episode S03 | E07 of Breaking Bad,13991889,notif.caf,,episode,1,,1664804327744,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S05 | E12 of My Hero Academia"",""notification_id"":""episode-commented"",""url"":""tvst://show/305074/episode/8159515/comment/31410426"",""web_url"":""https://www.tvtime.com/show/305074/episode/8159515/comment/31410426""}",3fb08df2-a324-4e1a-89bc-279c7113bcdf,tvst://show/305074/episode/8159515/comment/31410426,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/305074/episode/8159515/detail'>S05 | E12</a> of My Hero Academia,episode-commented,true,JonsJoaquin commented the episode S05 | E12 of My Hero Academia,13991889,notif.caf,,episode,1,,1665287022026,,,
https://d1qhxojdkstxv7.cloudfront.net/405920/63016881/new/fast-watcher-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Quick Watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=405920-quick-watcher-3-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",405920-quick-watcher-3-bd,tvst://user/13991889/badges?badge_id=405920-quick-watcher-3-bd,You have just unlocked the Quick Watcher badge!,badge-unlocked,true,You have just unlocked the Quick Watcher badge!,13991889,notif.caf,,badge,1,,1665413942273,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S03 | E09 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/2062401/comment/31428732"",""web_url"":""https://www.tvtime.com/show/81189/episode/2062401/comment/31428732""}",7bd9114e-a0b3-45f4-877d-42571444c5ed,tvst://show/81189/episode/2062401/comment/31428732,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/2062401/detail'>S03 | E09</a> of Breaking Bad,episode-commented,true,JonsJoaquin commented the episode S03 | E09 of Breaking Bad,13991889,notif.caf,,episode,1,,1665429385645,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S03 | E12 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/2106591/comment/31482016"",""web_url"":""https://www.tvtime.com/show/81189/episode/2106591/comment/31482016""}",ac697d32-3605-43e3-9ab1-df0f16277836,tvst://show/81189/episode/2106591/comment/31482016,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/2106591/detail'>S03 | E12</a> of Breaking Bad,episode-commented,true,JonsJoaquin commented the episode S03 | E12 of Breaking Bad,13991889,notif.caf,,episode,1,,1665885703578,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S04 | E01 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/2639411/comment/31489934"",""web_url"":""https://www.tvtime.com/show/81189/episode/2639411/comment/31489934""}",c4cf9fc9-e40c-4a18-88f2-1c4068f9dfa9,tvst://show/81189/episode/2639411/comment/31489934,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/2639411/detail'>S04 | E01</a> of Breaking Bad,episode-commented,true,JonsJoaquin commented the episode S04 | E01 of Breaking Bad,13991889,notif.caf,,episode,1,,1665949189354,,,
https://d1qhxojdkstxv7.cloudfront.net/405920/63016881/new/fast-watcher-1.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Quick Watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=405920-quick-watcher-5-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",405920-quick-watcher-5-bd,tvst://user/13991889/badges?badge_id=405920-quick-watcher-5-bd,You have just unlocked the Quick Watcher badge!,badge-unlocked,true,You have just unlocked the Quick Watcher badge!,13991889,notif.caf,,badge,1,,1666499899650,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S04 | E02 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/4103847/comment/31579361"",""web_url"":""https://www.tvtime.com/show/81189/episode/4103847/comment/31579361""}",35ccfebc-f064-44e9-864c-f2c58c1fb4d1,tvst://show/81189/episode/4103847/comment/31579361,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/4103847/detail'>S04 | E02</a> of Breaking Bad,episode-commented,true,JonsJoaquin commented the episode S04 | E02 of Breaking Bad,13991889,notif.caf,,episode,1,,1666669379868,,,
